[device] GPU detected:   (24.0 GB VRAM)
[device] Backend: NVIDIA CUDA
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: stayrosanang (staanagnostou-) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run mrwnhgbu
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/wandb/run-20260514_234150-mrwnhgbu
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bigfish__impala__seed3__20260514_234150
wandb: ⭐️ View project at https://wandb.ai/staanagnostou-/thesis-rl-baselines
wandb: 🚀 View run at https://wandb.ai/staanagnostou-/thesis-rl-baselines/runs/mrwnhgbu
[wandb] https://wandb.ai/staanagnostou-/thesis-rl-baselines/runs/mrwnhgbu
[env] bigfish  obs=(64, 64, 3)  actions=15  envs=8
[model] DQN IMPALA-CNN  params=625,999

============================================================
  DQN  |  env=bigfish  encoder=impala
  total_steps=25,000,000  buffer=200,000
  eps 1.0→0.02 over 1,000,000 steps
============================================================

  step     10,000  SPS  4,711  eps=0.990  loss=0.0000  buf=10,000
  step     20,000  SPS  1,385  eps=0.980  loss=0.0030  buf=20,000
  step     30,000  SPS  1,163  eps=0.971  loss=0.0039  buf=30,000
  step     40,000  SPS  1,091  eps=0.961  loss=0.0050  buf=40,000
  step     50,000  SPS  1,052  eps=0.951  loss=0.0023  buf=50,000
  step     60,000  SPS  1,028  eps=0.941  loss=0.0046  buf=60,000
  step     70,000  SPS  1,012  eps=0.931  loss=0.0032  buf=70,000
  step     80,000  SPS    999  eps=0.922  loss=0.0029  buf=80,000
  step     90,000  SPS    988  eps=0.912  loss=0.0029  buf=90,000
  step    100,000  SPS    981  eps=0.902  loss=0.0037  buf=100,000
  step    110,000  SPS    975  eps=0.892  loss=0.0029  buf=110,000
  step    120,000  SPS    970  eps=0.882  loss=0.0028  buf=120,000
  step    130,000  SPS    966  eps=0.873  loss=0.0025  buf=130,000
  step    140,000  SPS    963  eps=0.863  loss=0.0036  buf=140,000
  step    150,000  SPS    960  eps=0.853  loss=0.0027  buf=150,000
  step    160,000  SPS    957  eps=0.843  loss=0.0034  buf=160,000
  step    170,000  SPS    954  eps=0.833  loss=0.0037  buf=170,000
  step    180,000  SPS    952  eps=0.824  loss=0.0043  buf=180,000
  step    190,000  SPS    950  eps=0.814  loss=0.0045  buf=190,000
  step    200,000  SPS    948  eps=0.804  loss=0.0045  buf=200,000
  step    210,000  SPS    946  eps=0.794  loss=0.0051  buf=200,000
  step    220,000  SPS    944  eps=0.784  loss=0.0046  buf=200,000
  step    230,000  SPS    943  eps=0.775  loss=0.0051  buf=200,000
  step    240,000  SPS    941  eps=0.765  loss=0.0069  buf=200,000
  step    250,000  SPS    940  eps=0.755  loss=0.0058  buf=200,000
  step    260,000  SPS    939  eps=0.745  loss=0.0067  buf=200,000
  step    270,000  SPS    937  eps=0.735  loss=0.0077  buf=200,000
  step    280,000  SPS    936  eps=0.726  loss=0.0082  buf=200,000
  step    290,000  SPS    935  eps=0.716  loss=0.0098  buf=200,000
  step    300,000  SPS    934  eps=0.706  loss=0.0087  buf=200,000
  step    310,000  SPS    933  eps=0.696  loss=0.0096  buf=200,000
  step    320,000  SPS    932  eps=0.686  loss=0.0115  buf=200,000
